coord,k562
chr15:55737467-55737619,0
chr15:55770956-55771030,0
chr15:55815846-55815995,0
chr15:55835324-55835441,0
chr15:55870121-55870490,0
chr15:55894450-55894598,0
chr15:55909442-55909556,0
chr15:56038168-56038267,0
chr15:56040553-56040773,0
chr15:56049250-56049343,0
chr15:56102567-56102640,0
chr15:56127477-56127845,0
chr15:56142176-56142438,0
chr15:56160243-56160368,0
chr15:56183147-56183281,0
chr15:56183652-56183970,0
chr15:56425820-56425924,0
chr1:55645625-55646008,0
chr15:56521252-56521355,0
chr15:56597914-56597928,0
chr15:56648199-56648543,0
chr15:56757826-56757868,0
chr15:56800363-56800376,0
chr15:57031715-57032035,0
chr1:55718783-55719211,0
chr15:57236833-57237098,0
chr15:57322169-57322359,1
chr15:57356779-57357179,0
chr15:57500327-57500659,0
chr15:57506027-57506273,0
chr15:57540239-57540560,0
chr15:57554497-57554680,0
chr15:57561440-57561807,0
chr15:57565369-57565635,0
chr15:57653999-57654321,0
chr15:57776808-57777406,0
chr15:57784363-57784473,0
chr15:57789633-57789817,0
chr15:57890849-57890878,0
chr15:58015759-58016119,0
chr15:58109885-58110061,0
chr15:58141308-58141853,0
chr15:58229589-58229788,0
chr15:58249876-58250157,0
chr15:58282441-58282709,0
chr15:58284230-58284658,0
chr15:58313417-58313695,0
chr15:58329855-58330462,0
chr15:58333062-58333343,0
chr15:58420589-58420745,0
chr15:58432526-58432864,0
chr15:58440157-58440447,0
chr15:58440828-58441173,0
chr15:58447364-58447549,0
chr15:58459173-58459415,0
chr15:58469786-58469891,0
chr15:58486147-58486364,0
chr15:58496740-58496753,0
chr15:58506234-58506432,0
chr15:58515776-58516265,0
chr15:58517231-58517638,0
chr15:58517700-58518117,0
chr15:58518282-58518450,0
chr15:58524300-58524640,0
chr15:58526209-58526399,0
chr15:58526648-58526961,0
chr15:58604620-58604940,0
chr15:58722530-58722751,0
chr15:58726992-58727208,1
chr15:58737919-58738339,0
chr15:58846162-58846557,0
chr15:58852285-58852595,0
chr15:58866299-58866454,0
chr15:58902101-58902406,0
chr15:58934475-58934716,0
chr15:59169387-59169763,0
chr15:59174415-59174674,0
chr15:59176967-59177655,0
chr15:59177776-59178088,0
chr15:59183440-59183578,0
chr15:59185939-59186290,0
chr15:59200085-59200451,0
chr15:59238027-59238128,0
chr15:59244524-59244670,0
chr15:59284002-59284242,0
chr15:59295121-59295194,0
chr15:59300406-59300636,0
chr15:59306509-59306854,0
chr15:59350149-59350506,0
chr15:59357396-59357571,0
chr15:59373490-59373632,0
chr15:59374197-59374412,0
chr15:59399507-59399711,0
chr15:59406298-59406740,0
chr15:59524354-59524564,0
chr15:59555907-59556059,0
chr15:59570370-59570736,0
chr15:59687889-59688118,0
chr1:55973076-55973343,0
chr15:59772134-59772493,0
chr15:59849901-59849986,0
chr1:55990269-55990561,0
chr15:59904458-59904836,0
chr15:59919402-59919644,0
chr15:59995405-59995481,0
chr15:59998258-59998566,0
chr15:60001076-60001432,0
chr15:60040905-60041157,0
chr15:60056915-60057301,0
chr15:60118815-60118979,0
chr15:60178646-60178947,0
chr15:60248225-60248373,0
chr15:60255342-60255736,0
chr1:56028217-56028361,0
chr15:60337467-60337688,0
chr15:60407519-60407710,0
chr15:60408409-60408856,0
chr15:60409771-60410108,0
chr15:60418049-60418331,0
chr15:60465603-60465770,0
chr15:60516976-60517354,0
chr15:60526157-60526766,0
chr15:60542844-60543214,0
chr15:60544413-60544445,0
chr15:60546721-60547302,0
chr15:60548189-60548479,0
chr15:60551209-60551330,0
chr15:60555726-60556084,0
chr15:60563618-60563895,0
chr15:60570855-60571132,0
chr15:60573770-60574184,0
chr15:60575119-60575405,0
chr15:60580506-60580869,0
chr15:60582129-60582672,0
chr15:60589406-60589554,0
chr15:60591293-60591831,0
chr15:60635500-60635818,0
chr15:60645322-60645441,0
chr15:60694246-60694611,0
chr15:60697853-60698161,0
chr15:60721847-60722102,0
chr15:60722373-60722574,0
chr15:60758986-60759372,0
chr15:60798861-60799142,0
chr15:60820954-60821309,0
chr15:60840893-60841092,0
chr15:60853148-60853515,0
chr15:60903734-60904011,0
chr15:60905151-60905464,0
chr1:56093135-56093437,0
chr15:60943912-60944042,0
chr15:60945975-60946310,0
chr15:60971782-60972151,0
chr15:60972727-60973146,0
chr15:61054475-61054842,0
chr15:61062159-61062336,0
chr15:61167404-61167525,0
chr15:61187496-61187779,0
chr15:61226224-61226557,0
chr15:61227296-61227625,0
chr15:61227637-61228415,0
chr15:61341158-61341295,0
chr15:61558818-61559159,0
chr15:61655981-61656286,0
chr15:61725719-61725756,0
chr15:61750510-61750896,0
chr15:61776246-61776463,0
chr15:61838096-61838109,0
chr15:61979069-61979390,0
chr15:62110633-62110796,0
chr15:62113011-62113274,0
chr15:62118514-62118801,0
chr15:62119377-62119693,0
chr15:62124119-62124323,0
chr15:62124415-62124793,0
chr1:56212473-56212679,0
chr15:62138174-62138464,0
chr1:56215052-56215320,0
chr15:62207753-62208034,0
chr15:62223559-62223756,0
chr15:62224080-62224551,0
chr15:62290806-62291086,0
chr15:62325532-62325792,0
chr15:62337523-62337637,0
chr15:62392311-62393009,0
chr1:56249314-56249392,0
chr15:62570113-62570277,0
chr1:56265382-56265629,0
chr15:62657207-62657271,0
chr1:56268123-56268409,0
chr15:62683334-62683637,0
chr15:62684277-62684371,0
chr15:62742532-62743087,0
chr15:62749186-62749313,0
chr15:62782120-62782338,0
chr15:62793164-62793279,0
chr15:62850800-62851163,0
chr15:63004034-63004252,0
chr15:63094718-63094873,0
chr15:63135703-63136342,0
chr15:63191985-63192517,0
chr15:63194004-63194139,0
chr15:63247113-63247465,0
chr15:63258656-63259052,0
chr1:56329958-56330263,0
chr1:56332222-56332702,0
chr15:63339435-63339592,0
chr15:63372203-63372611,0
chr15:63386450-63386589,0
chr15:63446263-63446518,0
chr15:63472956-63473257,0
chr15:63474939-63475252,0
chr15:63479626-63480034,0
chr15:63481062-63481432,0
chr15:63487214-63487521,0
chr15:63488060-63488292,0
chr15:63488754-63488902,0
chr15:63490277-63490566,0
chr15:63491099-63491446,0
chr15:63492823-63492923,0
chr15:63494269-63494287,0
chr15:63497151-63497433,0
chr15:63497719-63498054,0
chr15:63498991-63499263,0
chr15:63502289-63502768,0
chr15:63503174-63503626,1
chr15:63505049-63506078,1
chr15:63596157-63596555,0
chr15:63602731-63602794,0
chr15:63668538-63668880,0
chr15:63697019-63697420,0
chr15:63708168-63708436,0
chr15:63743798-63744088,0
chr15:63765493-63765796,0
chr15:63768392-63768637,0
chr15:63841984-63842359,0
chr15:63858945-63859141,0
chr15:63859979-63860471,0
chr15:63870078-63870364,0
chr15:63892814-63893316,0
chr15:63895372-63895494,1
chr15:63896608-63897134,1
chr15:63939630-63940084,0
chr15:63967336-63967700,0
chr15:63986792-63987146,0
chr15:63995897-63996084,0
chr15:64009710-64010286,0
chr15:64017878-64018219,0
chr15:64096371-64096733,0
chr15:64105433-64105784,0
chr15:64176615-64176761,0
chr15:64206583-64206944,0
chr15:64246622-64247099,0
chr15:64248017-64248271,0
chr15:64281850-64281941,0
chr15:64362408-64362702,0
chr1:56436996-56437365,0
chr15:64415143-64415249,0
chr15:64430286-64430626,0
chr15:64455973-64456227,0
chr15:64456755-64457104,0
chr15:64461461-64461786,0
chr1:56448903-56449248,0
chr1:56452322-56452545,0
chr15:64597196-64597715,0
chr15:64628633-64629029,1
chr15:64703775-64704132,0
chr15:64735754-64735948,0
chr15:64751887-64752173,0
chr15:64772659-64772694,0
chr15:64792309-64792571,0
chr15:64808904-64809082,0
chr15:64811067-64811375,0
chr15:64835729-64836009,0
chr15:64843069-64843544,0
chr15:64870503-64870662,0
chr15:64873133-64873401,0
chr15:64882082-64882577,0
chr15:64883192-64883550,0
chr15:64883944-64884478,0
chr15:64891784-64892243,0
chr15:64893452-64894263,0
chr15:64894455-64895117,0
chr15:64895431-64896013,0
chr15:64897267-64897746,0
chr15:64905493-64905758,0
chr15:64985434-64985654,0
chr15:65049324-65049758,0
chr15:65050403-65050595,0
chr15:65052402-65052424,0
chr1:56506570-56506820,0
chr15:65066864-65067457,0
chr1:56508490-56508864,0
chr15:65085371-65085737,0
chr15:65087604-65087842,0
chr15:65110778-65111096,0
chr1:56511322-56511814,0
chr15:65244449-65244794,0
chr1:56525594-56525859,0
chr1:56526817-56527127,0
chr15:65296994-65297294,0
chr1:56529834-56530127,0
chr15:65303928-65304194,0
chr15:65305249-65305487,0
chr15:65354844-65355005,0
chr15:65365242-65365513,0
chr15:65417178-65417411,0
chr15:65421308-65421879,0
chr15:65423826-65424227,0
chr15:65539530-65539882,0
chr15:65549424-65549803,0
chr15:65560799-65560992,0
chr1:56559209-56559574,0
chr15:65619540-65619903,0
chr1:56576998-56577519,0
chr15:65818916-65819251,0
chr15:65819780-65819957,0
chr15:65820581-65820699,0
chr15:65825268-65825414,0
chr15:65828697-65828873,0
chr15:65832725-65832970,0
chr15:65870500-65870918,1
chr15:65871023-65871196,1
chr15:65917185-65917448,0
chr15:66008866-66009266,0
chr15:66103649-66103972,0
chr15:66153902-66154320,0
chr15:66172392-66172529,0
chr15:66369854-66370120,0
chr15:66408737-66408984,0
chr15:66415212-66415398,1
chr15:66472246-66472710,0
chr15:66573745-66574050,0
chr15:66578357-66578624,0
chr15:66617700-66617843,0
chr15:66621688-66622030,0
chr15:66630808-66631247,0
chr15:66661515-66662064,1
chr15:66673652-66673854,1
chr15:66675509-66675640,0
chr15:66679068-66679124,0
chr15:66679824-66680072,0
chr15:66700949-66701446,1
chr15:66705845-66706367,0
chr15:66780206-66780265,0
chr15:66803186-66803640,1
chr15:66842110-66842652,0
chr15:66883307-66883681,0
chr15:66994845-66995098,0
chr15:67041576-67041804,0
chr15:67048786-67048996,0
chr15:67050070-67050315,0
chr15:67062560-67062754,0
chr15:67067280-67068413,0
chr15:67081048-67081372,0
chr15:67085202-67085574,0
chr15:67085767-67086209,0
chr15:67090879-67091881,1
chr15:67093489-67093792,0
chr15:67102254-67102629,0
chr15:67106872-67107437,0
chr15:67109553-67110302,0
chr15:67116801-67117225,0
chr15:67120998-67121421,0
chr15:67134133-67134526,0
chr15:67144658-67145060,0
chr15:67148142-67148686,0
chr15:67150009-67150826,0
chr15:67175833-67176137,0
chr15:67216764-67216974,0
chr15:67224295-67224527,0
chr15:67314518-67314633,0
chr15:67423926-67424280,0
chr15:67440216-67440260,0
chr15:67473063-67473322,0
chr15:67541469-67541703,0
chr15:67575212-67575482,0
chr1:56758908-56759012,0
chr15:67634365-67634737,0
chr15:67699968-67700176,0
chr1:56773510-56773680,0
chr15:67783427-67783645,0
chr15:67840049-67840438,1
chr15:67840614-67841024,0
chr15:67882507-67882706,0
chr15:67884441-67884913,1
chr15:67915102-67915241,0
chr15:67945789-67946340,0
chr15:67968223-67968418,0
chr15:67973526-67973638,0
chr15:68009297-68009381,0
chr15:68023383-68023640,0
chr15:68033357-68033624,0
chr15:68074125-68074237,0
chr15:68198891-68199212,0
chr15:68202343-68202612,0
chr15:68272762-68273178,0
chr1:56831956-56832165,0
chr1:56832325-56832508,0
chr15:68349194-68349578,0
chr15:68352507-68352918,0
chr15:68370233-68370579,0
chr15:68484929-68485329,0
chr15:68524801-68525084,0
chr15:68526393-68526643,0
chr15:68529134-68529192,0
chr15:68536798-68536983,0
chr15:68559699-68559834,0
chr15:68560033-68560188,0
chr15:68561189-68561446,0
chr15:68579440-68579964,0
chr15:68580122-68580246,0
chr15:68586261-68586555,0
chr15:68608464-68608793,0
chr15:68614685-68615001,0
chr15:68641118-68641267,0
chr15:68652283-68652323,0
chr15:68655628-68655776,0
chr15:68681944-68682271,0
chr15:68700666-68701168,0
chr15:68775832-68776132,0
chr15:68781978-68782119,0
chr15:68795197-68795665,0
chr15:68797814-68798001,0
chr15:68822156-68822537,1
chr15:69083678-69083833,0
chr15:69090303-69090452,0
chr15:69093262-69093438,0
chr15:69161470-69161865,0
chr15:69319360-69319463,0
chr15:69319784-69320093,0
chr15:69358503-69358651,0
chr15:69379334-69379458,0
chr1:56943166-56943508,0
chr15:69431750-69432191,0
chr15:69479512-69479748,0
chr15:69525571-69525849,1
chr15:69574320-69574437,0
chr15:69588036-69588386,0
chr15:69610304-69610620,0
chr15:69624025-69624684,0
chr15:69656566-69656962,0
chr15:69661009-69661166,0
chr15:69666563-69666965,0
chr15:69668990-69669252,0
chr15:69706710-69707040,0
chr15:69714320-69714517,0
chr15:69718987-69719264,0
chr15:69719558-69720012,0
chr15:69723098-69723461,0
chr15:69724496-69724598,0
chr15:69725971-69726288,0
chr15:69730573-69730719,0
chr15:69730906-69731302,0
chr15:69735225-69735373,0
chr15:69754112-69754468,0
chr15:69755421-69756031,0
chr15:69757389-69757463,0
chr15:69759014-69759387,0
chr15:69760036-69760614,0
chr15:69767200-69767488,0
chr15:69780850-69781178,0
chr15:69798841-69799194,0
chr15:69804873-69805179,0
chr15:69808912-69809115,0
chr15:69835936-69836273,0
chr15:69853692-69853991,0
chr15:69861631-69862017,0
chr15:69867525-69867787,0
chr15:69868490-69868644,0
chr15:69868857-69869016,0
chr15:69917191-69917361,0
chr15:69956480-69956797,0
chr15:69957864-69958133,0
chr15:69997177-69997540,0
chr15:70033754-70033953,0
chr15:70099059-70099896,1
chr15:70100058-70100412,0
chr15:70100621-70100933,0
chr15:70113339-70113801,0
chr15:70140592-70140989,0
chr15:70141217-70141305,0
chr15:70141604-70141851,0
chr15:70142204-70142762,0
chr15:70142879-70143156,0
chr15:70152030-70152241,0
chr15:70160286-70160593,0
chr1:57017276-57017461,0
chr15:70234664-70234899,0
chr15:70246989-70247398,0
chr15:70257692-70257890,0
chr15:70258712-70258957,0
chr15:70259093-70259231,0
chr15:70264202-70264585,0
chr15:70266462-70266569,0
chr15:70266844-70267110,0
chr15:70270479-70270789,0
chr15:70284471-70284612,0
chr15:70300574-70300867,0
chr15:70319616-70319805,0
chr15:70327815-70328215,0
chr15:70348930-70349233,0
chr15:70430154-70430448,0
chr15:70462775-70462863,0
chr15:70463025-70463427,0
chr15:70463595-70463775,0
chr15:70474615-70474826,0
chr15:70475118-70475444,0
chr15:70478971-70479417,0
chr15:70480335-70480575,0
chr15:70486682-70487049,0
chr15:70492721-70493250,0
chr15:70494765-70495235,0
chr15:70504254-70504468,0
chr15:70504875-70504994,0
chr15:70509206-70509752,0
chr15:70534999-70535303,0
chr15:70558319-70558532,0
chr15:70575439-70575524,0
chr15:70585292-70585411,0
chr15:70631731-70631783,0
chr15:70642002-70642175,0
chr15:70716190-70716501,0
chr15:70786257-70786301,0
chr15:70792067-70792436,0
chr15:70833825-70834131,0
chr15:70852537-70852717,0
chr15:70856733-70857097,0
chr15:70863473-70863730,0
chr15:70870189-70870440,0
chr15:70884553-70884772,0
chr1:57092313-57092497,0
chr15:70941495-70941565,0
chr15:70942695-70942988,0
chr15:71043426-71043628,0
chr15:71044167-71044403,0
chr15:71071362-71071383,0
chr15:71071634-71071823,0
chr15:71079349-71079705,0
chr15:71080130-71080369,0
chr15:71080792-71081069,0
chr15:71114334-71114534,0
chr15:71116545-71116727,0
chr15:71117104-71117406,0
chr15:71136487-71136684,0
chr15:71231632-71231955,0
chr15:71279055-71279362,0
chr15:71279630-71280024,0
chr15:71323469-71323825,0
chr15:71365251-71365395,0
chr15:71377364-71377764,0
chr15:71441402-71441729,0
chr15:71603963-71604297,0
chr15:71692658-71692941,0
chr1:57172138-57172273,0
chr15:71755703-71755806,0
chr15:71790109-71790419,0
chr15:71806473-71806722,0
chr15:71808761-71808977,0
chr15:71812965-71813236,0
chr15:71832433-71832689,0
chr15:71841551-71841772,0
chr15:71906223-71906667,0
chr15:71921567-71921949,0
chr15:71973232-71973300,0
chr15:72044837-72044921,0
chr15:72090972-72091361,0
chr15:72156192-72156289,0
chr15:72167957-72168328,0
chr15:72173234-72173372,0
chr15:72226273-72227005,1
chr15:72227742-72228100,0
chr1:57228709-57229107,0
chr15:72303441-72303795,0
chr15:72325030-72325094,0
chr15:72336691-72337003,0
chr15:72374775-72374875,0
chr15:72379118-72379430,0
chr15:72740338-72740618,0
chr15:72748459-72748858,0
chr15:72769246-72769520,0
chr15:72844897-72845183,0
chr15:73006209-73006514,0
chr15:73016082-73016482,0
chr15:73021798-73022192,0
chr15:73053156-73053389,0
chr15:73143358-73143880,0
chr15:73246320-73246716,0
chr1:57328700-57329014,0
chr1:57329657-57329741,0
chr15:73318719-73319127,0
chr15:73500350-73500748,0
chr15:73647357-73647576,0
chr15:73650554-73651133,0
chr15:73686794-73686954,0
chr15:73697144-73697467,0
chr15:73717307-73717481,0
chr15:73753875-73754456,0
chr15:73915108-73915533,0
chr15:73924373-73924499,0
chr15:73924776-73924921,0
chr15:73929013-73929196,0
chr15:73934249-73934684,0
chr15:73941178-73941414,0
chr15:73956923-73957108,0
chr15:73989423-73989660,0
chr15:73995423-73995564,0
chr15:73997040-73997223,0
chr15:74040563-74040851,0
chr15:74053985-74054280,0
chr1:57411682-57411890,0
chr15:74120652-74120907,0
chr15:74172170-74172419,0
chr15:74173011-74173189,0
chr1:57419488-57419780,0
chr15:74200527-74200713,0
chr15:74210133-74210472,0
chr1:57422141-57422315,0
chr15:74249535-74249562,0
chr15:74317893-74318041,0
chr15:74340030-74340392,0
chr15:74374354-74374646,0
chr15:74383913-74384200,0
chr15:74389603-74389998,1
chr15:74391116-74391302,0
chr15:74396494-74396852,0
chr15:74397048-74397251,0
chr15:74397527-74397868,0
chr15:74399278-74399664,0
chr15:74400968-74401166,0
chr15:74402616-74403193,0
chr1:57440644-57440954,0
chr15:74407421-74407703,0
chr15:74428556-74428673,0
chr15:74428820-74429480,0
chr15:74430593-74430941,0
chr15:74436104-74436443,0
chr15:74508674-74509048,0
chr15:74531571-74531735,0
chr15:74536297-74536318,0
chr15:74541938-74542078,0
chr1:57455306-57455407,0
chr1:57455670-57455907,0
chr1:57458017-57458138,0
chr15:74583773-74583957,0
chr15:74606750-74607088,0
chr15:74645762-74646084,0
chr15:74654367-74654738,0
chr15:74663954-74664189,0
chr15:74726258-74727008,0
chr15:74777441-74777706,0
chr15:74778070-74778258,0
chr15:74781007-74781709,0
chr15:74783217-74784035,0
chr15:74784865-74785666,0
chr15:74786883-74787066,0
chr15:74787541-74788145,0
chr15:74789430-74789662,0
chr15:74790113-74790470,0
chr15:74815246-74815642,0
chr15:74868138-74868380,0
chr15:74869991-74870361,0
chr15:74870935-74871068,0
chr1:57491767-57491850,0
chr15:74958261-74958633,0
chr1:57496806-57496962,0
chr15:74984936-74985295,0
chr15:74996469-74996984,0
chr15:75034617-75034871,0
chr15:75046322-75046619,0
chr15:75046940-75047537,0
chr15:75061375-75061814,0
chr15:75069627-75069930,0
chr15:75073266-75073570,0
chr15:75077530-75078075,0
chr15:75090074-75090647,0
chr15:75091848-75092208,0
chr15:75098803-75098928,0
chr15:75104832-75105433,0
chr15:75106165-75106234,0
chr15:75107765-75108185,0
chr15:75108291-75109086,0
chr15:75109194-75109250,0
chr15:75109847-75110003,0
chr15:75112288-75112837,0
chr15:75129940-75130367,0
chr15:75131016-75131581,0
chr15:75138264-75138437,0
chr15:75153204-75153489,0
chr15:75156788-75157042,0
chr15:75167875-75168064,0
chr15:75178494-75178699,0
chr15:75189628-75189806,0
chr15:75203203-75203494,0
chr15:75203975-75204387,0
chr15:75224452-75224580,0
chr1:57522599-57522901,0
chr1:57529463-57529579,0
chr1:57536690-57536971,0
chr15:75450227-75450621,0
chr15:75450747-75451185,0
chr15:75452566-75452753,1
chr15:75452955-75453198,0
chr15:75453973-75454408,1
chr15:75577467-75578054,0
chr15:75599436-75599809,0
chr15:75666720-75667100,0
chr15:75700658-75700875,0
chr15:75736366-75736545,0
chr15:75753190-75753369,0
chr15:75925673-75925683,0
chr15:75999033-75999438,0
chr15:76035709-76035840,0
chr15:76163497-76163706,0
chr15:76251296-76251655,0
chr15:76281739-76281883,0
chr15:76347288-76347509,0
chr15:76365742-76365980,0
chr15:76527494-76527860,0
chr15:76756887-76757186,0
chr15:76988490-76988762,0
chr15:76997155-76997394,0
chr15:77040425-77040806,0
chr15:77047811-77048101,0
chr15:77064303-77064958,0
chr15:77142254-77142357,0
chr15:77187763-77188367,0
chr15:77189573-77189717,0
chr15:77251534-77251912,0
chr15:77287482-77287920,0
chr15:77343192-77343506,0
chr15:77418258-77418515,0
chr15:77419088-77419452,0
chr15:77493476-77493606,0
chr1:57756130-57756234,0
